
1,TS,Fiama Soaps Gel,FDW CLEAR SPRINGS 125 GMS,60,not found,not found
2,TS,Fiama Soaps Gel,FDW CLEAR SPRINGS 125GMSX3,180,174.0,http://www.amazon.in/Fiama-Di-Wills-Springs-Bathing/dp/B00JKHOGWM/ref=sr_1_1/276-6103954-8989431?ie=UTF8&qid=1457441879&sr=8-1&keywords=fiama+di+wills+clear+springs++pack+of+3
3,TS,Fiama Soaps Gel,FDW EXOTIC DREAM 125GMS,60,not found,not found
4,TS,Fiama Soaps Gel,FDW EXOTIC DREAM 125GMSX3,180,180.0,http://www.amazon.in/Fiama-Di-Wills-Exotic-Bathing/dp/B00JKHOJ3S/ref=sr_1_1/279-5225081-0911662?ie=UTF8&qid=1457441883&sr=8-1&keywords=fiama+di+wills+exotic+dream++pack+of+3
5,TS,Fiama Soaps Gel,FDW LA FANTASIA 125GMS,60,not found,not found
6,TS,Fiama Soaps Gel,FDW LA FANTASIA 125GMSX3,180,174.0,http://www.amazon.in/Fiama-Di-Wills-Fantasia-Bathing/dp/B00JKHOOSS/ref=sr_1_1/279-0342967-9272373?ie=UTF8&qid=1457441886&sr=8-1&keywords=fiama+di+wills+la+fantasia++pack+of+3
7,TS,Fiama Soaps Gel,FDW LA FANTASIA 75GMS,36,not found,not found
8,TS,Fiama Soaps Gel,FDW MILD DEW 125GMSX3,180,174.0,http://www.amazon.in/Fiama-Di-Wills-Mild-Bathing/dp/B00DRE0KVU/ref=sr_1_1/277-6831379-3235714?ie=UTF8&qid=1457441889&sr=8-1&keywords=fiama+di+wills+mild+dew++pack+of+3
9,TS,Fiama Soaps Gel,FDW MILD DEW SOAP 115 GMS,60,not found,not found
10,TS,Fiama Soaps Gel,FDW MILD DEW SOAP 75G,36,not found,not found
11,TS,Fiama Soaps Gel,FDW NATURE YOUNG 125GMS,60,not found,not found
12,TS,Fiama Soaps Gel,FDW NATURE YOUNG 75GMS,36,not found,not found
13,TS,Fiama Soaps Gel,FDW PURE RIO SPLASH 125GMS,60,not found,not found
14,TS,Fiama Soaps Gel,FDW PURE RIO SPLASH 125GMSX3,180,180.0,http://www.amazon.in/Fiama-Di-Wills-Splash-Bathing/dp/B00JKHOS48/ref=sr_1_1/279-7997872-7659559?ie=UTF8&qid=1457441902&sr=8-1&keywords=fiama+di+wills+pure+rio+splash++pack+of+3
15,TS,Fiama Soaps Gel,FDW PURE RIO SPLASH 75GMS,36,not found,not found
16,TS,FDW Men Soaps,FDW MEN ENERGIZING SPORT 125GMS,60,194.0,http://www.amazon.in/Fiama-Di-Wills-Energizing-Shower/dp/B00Q354IAY/ref=sr_1_3/277-6459958-7621010?ie=UTF8&qid=1457441906&sr=8-3&keywords=fiama+di+wills+men+energizing+sport
17,TS,FDW Men Soaps,FDW MEN ENERGIZING SPORT 125GMSX3,180,180.0,http://www.amazon.in/Fiama-Di-Wills-Energizing-Sport/dp/B019I66W58/ref=sr_1_1/280-9783874-8425458?ie=UTF8&qid=1457441907&sr=8-1&keywords=fiama+di+wills+men+energizing+sport++pack+of+3
18,TS,FDW Men Soaps,FDW MEN REFRESHING PULSE 125GMS,60,185.0,http://www.amazon.in/Fiama-Di-Wills-Refreshing-Shower/dp/B00Q354D18/ref=sr_1_1/275-4687511-6385919?ie=UTF8&qid=1457441910&sr=8-1&keywords=fiama+di+wills+men+refreshing+pulse
